"id","preco_previsto"
1.76e+38,88583.5310356932
1.11e+38,147364.113514231
1.38e+38,101262.714554781
3.03e+38,159488.05051882
9.5e+36,130335.954506047
2.82e+38,90879.4035076331
9.56e+37,104525.376455882
1.46e+38,139219.689300316
2.59e+37,250929.308328314
1.24e+38,200084.312586044
1.02e+38,245671.289857991
2.03e+38,342642.876720355
4.37e+37,130077.856236899
1.57e+38,133000.549945325
2.92e+38,89934.7546334603
1.82e+38,180807.185150283
2.48e+38,94978.7017567491
1.88e+38,225092.429154593
3.26e+38,235753.284321768
6.99e+37,179459.947192722
2.04e+38,138297.267892789
3.32e+38,74738.8415095588
3.85e+37,240858.47103418
1.41e+38,80403.4529258992
1.55e+37,48911.9777266646
1.45e+38,144241.559366646
4.09e+37,133498.667335469
1.2e+38,131025.070115259
1.94e+38,81750.3850618253
1.24e+38,238847.717933161
1.77e+38,123548.142318088
9.81e+37,129775.17834019
1.68e+38,185994.053583701
8.58e+37,109532.00874594
3.72e+37,63175.1937267029
3.36e+38,78520.0790846981
2.22e+38,127687.429920894
1.41e+38,78949.2095538279
2.11e+38,302724.307281779
1.35e+38,84704.9404114026
1.48e+38,221875.827187696
6.61e+37,107060.983746015
3.16e+38,87592.4685780399
2.26e+38,233476.257359192
1.57e+38,60258.4685058231
2.03e+38,313398.922641688
1.07e+38,133538.536705582
2.67e+38,140474.837981472
1.16e+38,208306.933289937
3.25e+38,215966.151288905
3.21e+38,76487.2628250877
1.21e+38,133514.311025374
1.9e+37,129308.440688685
1.84e+38,77230.2401423248
2.28e+38,139225.072153571
1.11e+38,83651.7379750306
1.92e+38,135160.107816583
8.62e+37,82010.2592461873
8.71e+37,114068.375169826
2.56e+38,382349.689629331
1.37e+38,133657.781707956
6.96e+37,112685.421526246
2.39e+38,63346.4025274556
2.43e+38,53296.3469755728
7.01e+37,197850.442555438
5.33e+37,31744.6933876428
1.64e+38,138953.063279592
3.22e+38,60645.4972850114
1.16e+38,167795.093070196
7.88e+37,130414.544529959
2.87e+38,87317.1717096566
1.17e+38,153998.115769554
2.73e+37,129659.997823912
2.71e+38,67707.0271484362
1.83e+38,159088.764448229
2.15e+38,165056.154546715
1.35e+38,92087.2618668973
1.71e+38,249268.606656872
1.83e+38,112517.636765307
1.87e+38,141839.567267163
3.82e+36,76199.8751077785
1.79e+38,156220.470166383
3.18e+38,129656.05951615
4.49e+37,72983.3341220627
2.35e+38,120104.157853732
5.14e+37,83456.1366071946
4.97e+37,132036.6206487
9.46e+37,139419.779284247
2.37e+38,71555.7099480357
1.62e+38,91675.7258404403
3.4e+37,71393.4207701768
4.67e+37,180398.21886009
2.46e+38,216676.728021398
2.81e+37,223302.468951068
2.72e+38,118882.952749172
1.31e+38,73816.6969753846
2.9e+38,122949.513182062
1.14e+38,89077.6663130024
1.8e+38,180483.473473091
1.2e+38,89031.6494486188
1.03e+38,75126.8073747088
9.38e+37,154621.365751868
3.24e+38,193641.86908149
1.46e+38,238716.867155446
2.6e+38,87622.9161858911
1.02e+38,390534.110138927
2.94e+38,68519.7668998282
2.9e+37,123107.37084936
2.05e+38,83829.8208262205
7.62e+37,86074.270798228
2.22e+38,59026.844244294
2.04e+38,125636.56316843
2.55e+38,136332.17199442
1.11e+37,131113.97290896
3.06e+38,148174.00155183
1.45e+37,127399.323836532
2.12e+37,215743.149214101
8.08e+37,81084.007443594
2.07e+37,228017.044720522
1.26e+38,132947.805703979
4.24e+37,91091.279686393
1.3e+38,132768.07671135
6.05e+37,266612.630230066
1.16e+38,167606.912183034
3.26e+38,84372.0220006442
2e+38,71634.848157048
2.43e+38,232709.257302514
2.2e+38,55788.9937763878
2.56e+37,138173.49802055
4.96e+37,77601.0651232258
1.34e+37,126433.437004516
9.79e+37,76068.687241474
5.82e+37,132612.857305418
1.46e+38,98658.5105218001
9.36e+37,332571.561130351
8.44e+37,195134.103738018
4.36e+37,136551.323131356
5.62e+37,86288.0348243599
1.15e+38,55193.7744218293
3.63e+37,144617.302183007
1.61e+38,68928.2266812098
1.78e+37,243418.460184516
2.54e+38,73185.1568744768
2.77e+38,70452.2196730368
1.27e+38,112121.844332636
3.38e+38,81844.8000500975
9e+37,349536.414109151
2.76e+38,144284.584646867
4e+37,73712.3416687966
3.74e+37,115143.266923043
2.67e+38,169403.44888014
3.36e+38,82178.628019629
1.07e+38,125640.170285021
2.93e+37,96141.8819177264
2.07e+38,98934.9857793449
1.44e+38,132442.458924835
3.03e+38,177843.916070974
2.87e+38,101880.254982921
1.45e+38,116852.785097016
1.01e+38,171346.432575992
2.13e+38,324852.598188246
3.07e+38,146505.935124396
2.83e+38,180858.355648452
1.9e+38,122609.902010305
3.12e+38,166481.20796795
2.2e+38,346847.451317068
1.64e+38,175248.601289654
1.03e+38,224665.047818783
2.38e+38,66703.9565893473
2.04e+38,130054.731166067
8.04e+37,230756.606939288
1.45e+38,139204.010819275
3.7e+37,94441.0602911937
8.71e+37,186406.755930582
3.51e+37,139232.754415319
1.85e+38,84093.0021093418
2.04e+38,91617.3314972625
3.29e+38,77038.1000090024
8.65e+37,122932.801619938
8.25e+36,64824.4155150225
2.1e+38,124386.389111579
1.21e+38,96051.1228191457
1.26e+38,83847.3930829687
2.46e+38,112901.013187209
2.03e+38,134115.555736912
1.75e+38,134197.754791095
2.73e+38,134160.234076259
3.18e+38,84036.7424414653
4.15e+37,321389.000149678
2.74e+37,52135.1284216015
2.95e+38,169884.939428816
2.2e+38,190240.286233591
3.31e+38,127967.216288349
2.04e+38,141774.484818062
1.13e+38,74560.4004505249
1.72e+37,141308.269210319
9.73e+37,253150.469956164
7.26e+37,136754.885168434
2.86e+38,96634.3888898217
1.02e+38,125361.406773345
1.74e+38,161767.806371397
1.78e+38,141552.828447937
3.38e+38,132594.432904515
2.08e+38,85327.0551236756
2e+38,128927.536765016
1.3e+38,90406.8944012687
1.36e+37,335086.783237481
2.12e+38,89732.9386502506
8.94e+37,119894.292230762
3.22e+38,78888.0559180908
1.03e+38,80395.6427209748
9.25e+37,128128.93301223
3.09e+38,121947.54103385
9.94e+37,77129.9269393526
1.47e+38,120778.226465431
5.51e+37,131940.156693121
7.91e+36,85296.025878272
2.68e+38,85612.8791804967
2.71e+38,165650.858406411
2.6e+38,123331.161831126
1.86e+38,157063.383339663
2.73e+38,135244.140129964
2.25e+38,238894.439263331
7.2e+37,123251.800678587
1.8e+37,80099.0544334596
2.18e+38,125594.319064829
3.22e+38,181853.541755211
1.35e+38,111401.993382651
2.53e+38,55470.3814758081
1.44e+38,68928.106236029
1.14e+38,80255.9945200361
7.91e+37,90873.7374862726
3.07e+38,116846.305662578
2.73e+38,86058.9711962784
3.32e+38,122655.208318685
1.53e+38,150501.578211756
6.73e+37,134536.779149149
2.59e+38,106827.050442288
2.97e+38,78519.0785406058
2.49e+38,142389.859715335
1.2e+38,56753.3263123209
2.81e+38,80066.6465583221
1.64e+38,79192.9934111025
1.02e+38,89734.2602343712
1.33e+38,140822.655800525
9.3e+37,129810.160497647
1.56e+38,136366.877487571
7.75e+37,132073.726165963
6.79e+37,76995.1307411524
1.75e+38,71371.9341246006
2.01e+38,80619.182260605
9.99e+37,92024.8975224511
4e+37,81253.2870163858
2.61e+38,119342.17632527
1.02e+37,130242.775979436
3.24e+36,47570.6348351344
9.42e+37,121384.888832032
3.63e+37,71415.3179304144
2.61e+38,115141.564116404
2.48e+37,108568.721266848
2.7e+37,250831.950885177
2.2e+38,139187.531231141
2.65e+38,115452.137770588
1.64e+38,190124.679684749
5.51e+37,215115.768415732
2.47e+38,253310.192032205
1.2e+38,82547.9701493812
4.82e+36,133983.723105147
1.92e+38,133998.300790034
3.23e+38,134964.343256817
2.96e+38,64609.8164047533
2.59e+38,85965.6394295853
1.81e+37,74791.7973398691
2.55e+37,85852.4380163083
1.6e+38,90956.3714163299
8.05e+37,120874.365097753
2.03e+38,120279.25676568
9.54e+37,128359.268655591
1.94e+38,129186.826587283
1.17e+36,134610.57833242
2.03e+38,75526.5711403196
1.5e+38,84267.7209781022
1.56e+38,123047.094287582
2.88e+38,90394.0229059305
2.98e+37,125758.694819126
2.29e+37,126118.346084046
2.31e+38,81083.5962204571
2.22e+38,339761.038013846
3.13e+38,133263.803016431
1.05e+38,119086.380858963
2.75e+36,69842.824940506
8.48e+37,236936.880638338
3.35e+38,82698.2869292331
1.48e+38,150123.261352286
6.38e+37,78520.3858227834
6.93e+37,88969.6046420652
1.19e+38,241613.493650852
6.94e+37,87300.7751757828
1.82e+38,116394.248264612
2.01e+38,188519.31974916
2.35e+38,114275.535604519
1.57e+38,112887.149490201
2.65e+38,60696.2694019774
1.1e+38,114278.142704003
2.93e+38,70079.9884466865
2.72e+38,238892.698476457
1.85e+38,48715.1182457724
3.39e+38,66852.6202605679
4.2e+37,126939.87964824
1.98e+38,114840.698106803
1.14e+38,90169.0111806959
1.29e+38,268968.099575552
2.6e+38,69509.6655353533
1.13e+38,127575.682240577
1.2e+38,130787.835745235
3.69e+37,80321.6552119468
2.95e+38,153819.581900313
1.48e+38,205068.132708023
2.42e+38,111892.69576511
9.64e+37,156864.807984133
3.15e+38,137685.628282407
1.48e+38,225751.295068219
1.13e+36,185970.289878746
1.49e+38,77115.1658164082
2.06e+38,153355.73916947
2.45e+38,113067.238941468
3.25e+38,87854.5771297912
3.04e+38,79469.0016668515
8.02e+36,85650.6059569292
3.4e+38,58460.6944091897
2.58e+38,130344.538763656
2.65e+37,238529.965028756
3.09e+38,79610.3396625849
1.35e+38,211618.826475416
1.13e+38,246601.07969518
7.91e+37,90498.1951966153
1.01e+36,124989.960363602
2.26e+38,241242.030198853
2.34e+38,133910.962091966
2.43e+38,139049.720232731
2.76e+38,255953.003055865
2.5e+38,127021.991928124
1.28e+38,162003.679895066
2.15e+38,133475.672099318
2.34e+38,176882.362196459
2.72e+38,84334.10985634
1.85e+38,124004.402963559
1.21e+38,110929.170905516
6.66e+37,68543.6232669629
2.1e+38,246314.471675087
2.9e+38,57524.3834802412
2.74e+38,92473.3875307985
1.95e+38,248456.572410624
1.09e+38,192101.512040024
2.95e+38,128679.998149486
2.08e+38,81075.0321298851
5.29e+37,208131.571991266
1.26e+38,219740.849767094
2.57e+38,162894.518803006
3.17e+37,238898.826828319
2.62e+38,123265.596866766
2.14e+38,79211.070783365
3.25e+38,232967.507265314
2.75e+38,223029.436632548
3.07e+38,133564.092326972
1.23e+38,45623.1435055936
2.47e+37,179544.272262021
3.35e+38,125464.00380927
3.08e+38,343879.263573693
3.4e+38,97577.0260933362
3.4e+38,232555.261162413
3e+38,69353.7234576007
2.22e+37,246164.343464814
2.48e+36,96747.1332867559
8.68e+37,231581.612651733
2.67e+38,71431.2769171706
2.51e+38,316879.891787791
1.23e+38,116226.418267796
1.99e+38,129544.971702292
7.09e+37,70515.9244243013
4.63e+37,142996.508789407
1.8e+38,240731.669181978
1.51e+38,140423.200647815
2.16e+38,101153.4603352
1.34e+38,113287.736687445
1.12e+38,127768.963134926
4.94e+37,169782.521333054
3.55e+37,133024.328118277
1.4e+38,84677.0827978976
3.15e+38,251166.720255464
3.31e+38,180135.054331128
9.41e+37,71553.625732803
9.49e+37,117737.709215036
1.16e+38,126926.49426291
1.06e+37,249176.769307952
3.51e+37,85829.9673493241
1.74e+38,250894.924715025
1.25e+38,135383.359355762
1.8e+38,121106.920478065
1.16e+38,145797.83995357
3.37e+38,95667.1432305092
1.46e+38,124708.338065884
2.25e+38,240454.140117994
2e+38,194471.702922033
3.36e+38,138072.758270288
2.94e+38,90659.7244806114
4.35e+37,121295.728910893
1.88e+38,125214.602881624
3.01e+38,142101.980849876
1.77e+38,228763.39961733
2.54e+38,87770.8531887755
2.42e+38,130453.772742805
1.83e+38,121548.125494733
1.83e+38,121079.633910525
2.18e+38,120053.761859118
1.19e+38,57334.755146804
2.86e+38,189447.610537624
2.11e+38,129129.484813404
5.67e+37,118733.852770021
1.86e+38,59843.2108018913
2.89e+38,117520.721111743
5.68e+37,217824.406303487
2.54e+37,85942.9448600444
1.21e+38,79710.0924509723
1.8e+38,79559.8851242531
2.64e+38,110866.414238453
1.08e+38,60441.1988727943
1.25e+38,65795.2378792883
2.01e+37,60843.6975672656
1.24e+38,125776.18226642
1.72e+38,121626.000770065
6.87e+37,64725.9834397197
1.09e+38,79629.7219999198
1.13e+37,243639.417147269
2.74e+38,98356.6707981776
2.41e+34,135460.293417696
3.07e+37,112716.55256473
2.06e+38,169788.252677691
2.23e+38,64089.6789158724
1.25e+38,74761.311798158
8.5e+37,81061.3265597402
1.52e+38,122320.853187177
1.14e+38,99216.5072755669
2.95e+38,132152.279862146
1.79e+38,234481.881232451
3.3e+38,108413.032384172
9.83e+37,132532.268020917
2.88e+38,77485.8584266021
2.99e+37,89620.4866626126
2.53e+38,81563.5434983457
2.55e+38,132985.948523767
1.93e+38,120388.907630102
1.62e+38,116968.107193792
2.8e+38,44183.2522983392
2.49e+38,237133.469405599
1.79e+38,168587.039578313
2e+38,85675.4188178436
1.81e+38,95486.1989407279
2.94e+38,313978.959283033
3.2e+38,249474.262519358
2.15e+38,332066.337179106
1.55e+38,90384.1471584754
2.77e+38,79718.5743762538
3.1e+38,156696.073128845
1.59e+38,128877.794005726
1.71e+38,108103.829034102
5.74e+37,127582.496933815
3.16e+38,120050.430888101
4.16e+37,141073.956635633
1.97e+38,140534.010429977
2.14e+38,342403.572340192
1.2e+38,70004.6604871113
8.84e+37,69069.7823894371
3.19e+38,122365.282960202
1.34e+38,58480.6703341509
9.01e+37,81859.8018251686
1.28e+38,161125.786197907
3.12e+38,87121.6346579397
5.43e+37,140910.164890784
2.06e+38,130632.947397205
1.2e+38,213284.067121863
7.93e+37,49209.5882153378
1.69e+38,132010.552623034
1.14e+38,124629.423541618
2.63e+38,256698.423907089
9.63e+37,67130.2951731923
2.53e+38,189950.232240522
1.64e+38,97443.1671853425
1.41e+38,136085.670616146
3.35e+38,124359.342752599
1.44e+38,257378.914411262
3.48e+37,122114.568569056
1.21e+38,86807.3656647354
4.2e+37,160954.677921803
1.88e+38,126894.809196073
1.64e+38,234414.360339219
1.65e+38,153142.3373442
8.74e+37,124410.336421994
4.98e+37,82847.2868624506
2.89e+38,133731.261367781
8.42e+37,79674.4470782013
8.22e+37,167032.331753522
2.81e+38,86552.9540913684
1.34e+38,61566.5430218295
2.45e+38,349030.849195388
1.6e+38,82633.0452198687
1.01e+38,73548.1326278684
7.51e+37,95959.1099515794
6.77e+37,148075.937198596
8.58e+37,61987.6414714697
1.64e+38,296292.244583311
1.55e+38,85752.5235747049
2.6e+38,123526.169776064
1.77e+38,79144.8026651703
3.06e+38,119958.419463789
2.27e+37,111468.042809692
2.66e+37,84405.028158542
2.93e+38,155003.645939917
3.16e+38,247957.895376026
3.14e+38,100737.707093125
1.9e+38,65341.5145586369
1.78e+38,115038.922207053
1.15e+38,108210.491487577
3.05e+38,233811.308771207
9.9e+37,72576.9441120971
9.1e+37,80463.8170435712
1.26e+38,213263.416646509
1.31e+38,128885.102609452
7.86e+37,121244.781362984
1.61e+38,75866.0715928312
1.06e+37,128912.992718133
2.21e+38,219455.746542835
4.39e+37,113716.258170088
1.37e+38,114778.962392576
2.28e+38,116195.672871039
1.08e+38,141729.789928015
5.79e+37,59786.66907953
1.77e+38,103875.75321224
1.35e+38,87962.2293127852
8.69e+37,135976.549997253
8.09e+37,65280.3571416468
1.68e+38,95410.4598631056
9.3e+37,90324.9762547914
1.07e+37,171358.162730962
2.3e+38,75328.9822060969
1.01e+38,223595.911916932
3.22e+38,141150.433270372
1.43e+38,56984.3998747167
1.39e+38,129351.536808977
1.04e+38,116716.101960975
9.88e+37,78499.7324998059
1.18e+38,87849.5742140274
2.36e+38,127279.558812603
1.16e+38,216623.509135481
1.9e+38,85797.0321056666
1.33e+38,75406.3720009169
1.54e+38,135601.455914124
2.69e+38,158037.234226119
1.89e+38,85448.6858426672
2.76e+38,75039.5761427154
2.63e+38,118870.545961483
1.75e+38,137027.569195093
1.91e+38,110660.425820906
3.29e+38,130438.165089985
2.75e+38,84516.2898165652
9.8e+37,71450.8746776636
2.81e+38,137745.58644222
2.17e+38,60374.0905268161
2.91e+38,132955.072076219
2.06e+38,58344.1621428255
2.1e+38,130755.575621068
3.05e+38,149628.022562244
3.22e+38,74400.6937367214
1.15e+38,181506.092030166
4.53e+36,97387.1109707026
2.84e+38,141863.731153229
2.94e+38,314441.013255409
2.06e+38,85014.1624135305
2.11e+38,93337.0490584688
1.86e+37,324807.531419048
2.69e+38,71921.4485721012
2.78e+38,151114.458768668
8.18e+37,152981.211763427
2.36e+38,100179.947566724
2.23e+38,140119.903025531
8.79e+37,123152.024574922
3.04e+38,67688.3045630275
3.21e+38,123633.688574575
2.32e+38,139861.946120808
2.45e+38,88416.5164081399
2.54e+38,89091.2935457301
2.9e+38,88620.1691695332
2.31e+38,123619.985573903
2.32e+37,351110.86915943
1.73e+38,253747.851501875
2.81e+38,268366.187009962
8.28e+37,53889.3103378979
1.61e+38,88544.8203546482
1.01e+38,132673.938725839
5.1e+37,105438.579132056
1.08e+38,123604.18743265
4.25e+36,148539.395646303
1.71e+38,107282.969300714
3e+38,160306.002118815
1.93e+38,87654.0210249412
5.75e+35,47963.4767388036
1.27e+38,228333.648195282
9.92e+37,98949.1385707458
6.48e+37,88317.8115489524
1.63e+38,149663.166598849
2.51e+38,167414.577326488
2.03e+38,131787.477477003
3.29e+38,90042.1793061269
2.4e+38,90722.4907477977
1.82e+38,103260.531354675
1.67e+38,94237.8177933763
2.66e+38,124981.185672032
1.37e+38,127855.878664537
1.86e+38,376188.980991982
1.95e+38,256026.706156308
2.5e+37,229398.298392165
1.95e+38,259065.511361908
7.81e+37,234328.060984393
6.09e+37,64854.161820418
2.54e+38,74404.3247844515
5.72e+37,58984.2279455559
1.21e+38,117729.768923931
1.38e+37,131482.425889707
4.93e+37,113058.201022573
2.66e+37,121426.209485844
3.03e+38,97452.0375929099
7.9e+37,204566.499384058
3.05e+38,234315.291475791
2.17e+36,132867.241960382
1.58e+38,236167.308940746
2.23e+38,70653.7248162358
1.51e+38,84744.0077288024
1.09e+38,87333.4398244478
3.08e+38,102911.808343562
2.17e+38,143396.629552135
1.06e+38,85419.90129805
1.16e+38,109010.856613443
3.44e+37,71613.1304299166
1.34e+38,173182.859314126
9.26e+37,123319.742468693
2.05e+38,109821.62198835
3.29e+38,126365.069793737
2.21e+38,55671.4459819163
2.04e+38,184866.61089676
2.61e+37,138612.630334578
2.09e+38,89123.6412025511
2.42e+38,126043.604445755
2.59e+38,122592.193002978
5.94e+37,169585.237742712
1.46e+38,133020.999596878
3.05e+38,83264.4530835836
3.22e+38,90706.9353326986
1.31e+38,122749.725736284
1.6e+37,159517.071635772
2.94e+38,130340.137036637
1.59e+38,76697.616181255
2.82e+38,77884.2948832748
2.79e+38,135041.1176665
2.27e+38,126981.362012809
2.16e+38,163604.995715345
2.54e+38,57139.8111546379
5.57e+37,90862.4030215365
8.74e+37,240425.767025812
2.42e+38,92952.3070407239
1.8e+38,110953.207370288
2.16e+38,216186.366058682
1.35e+38,154706.003596832
2.98e+37,85658.7034264313
8.71e+36,81524.1510466756
9.11e+37,211505.886087269
1.8e+38,140177.072312072
3.47e+37,288930.286174682
2.02e+38,149927.01762702
3e+38,253061.263425807
1.8e+38,340626.029771614
7.92e+37,124195.587507432
1.86e+38,156899.974102628
3.08e+38,126901.07997087
5.88e+36,69357.5456604555
2.49e+37,131126.365923648
8.36e+37,107966.292655113
2.21e+38,81499.8301479057
3.07e+38,64357.9839943154
2.94e+38,247584.957385152
1.51e+38,75128.2653918997
1.98e+38,36972.0142108163
7.23e+37,78293.3843921983
1.88e+38,217403.896195688
2.69e+38,97314.6521727402
2.17e+38,330938.076750833
8.04e+37,117215.307757539
1.43e+38,112736.153686525
1.97e+38,126641.153434672
3.26e+38,285302.910710806
1.9e+37,126238.868416235
2.89e+38,58559.8257240466
2.95e+38,72570.7852983414
2.41e+38,217744.023625031
1.73e+38,123290.286848713
1.51e+38,222927.29225485
2.84e+38,80057.0509572705
5.96e+37,125975.226992516
3.31e+38,102851.590508179
2.53e+37,136845.990897898
2.71e+38,239377.470400764
2.1e+38,136137.868579323
9.48e+37,161086.510875125
2.85e+38,69107.3375962097
2.12e+38,122335.948662583
2.92e+38,73555.0057388096
6.67e+36,75349.1855884369
8.35e+37,133661.412865635
1.05e+38,199567.785020282
3.2e+38,133745.856883643
3.93e+37,80098.2498726809
8.86e+36,85391.7215159707
1.46e+38,121259.076933066
1.27e+38,93266.3616758072
1.14e+38,112437.86008763
2.01e+38,212388.04304182
4.9e+37,130259.880568822
1.3e+38,133315.118987104
2.98e+38,87808.2461715745
2.17e+38,125012.321700408
1.24e+38,241367.918732641
2.23e+38,73841.7816871336
1.77e+38,93861.8613572908
5.98e+37,356911.972511868
3e+38,78026.9817877992
2.85e+38,88196.3669507416
1.91e+38,134128.536961341
1.61e+38,144722.929096365
1.62e+38,133753.182646957
1.39e+37,121586.764937286
1.89e+38,69142.9132248843
4.63e+37,79133.5512334668
1.65e+38,197471.143129693
2.91e+38,64767.8043854388
2.89e+38,123188.16546839
1.34e+38,267612.221760955
2.55e+37,65767.703728832
1.82e+38,69220.8002976669
2.29e+36,167486.820941208
2.07e+38,139201.508758476
1.9e+38,163081.293528303
5.73e+37,129606.141443495
5.31e+37,74379.6610038043
3.64e+37,146431.321705632
1.89e+37,129574.669799137
1.24e+38,130501.025093886
1.35e+37,125336.780908538
9.93e+37,159464.420747265
9.49e+37,122935.395607577
7.05e+36,105904.668980662
1.31e+38,98073.8438979955
2.63e+38,138897.227354639
3.18e+38,250396.223894817
7.66e+37,220451.857514998
3.24e+38,130501.10879631
1.06e+38,141372.268808488
1.01e+38,135665.910262367
2.1e+38,231214.205071024
6.72e+37,84595.1892750944
6.15e+37,341523.378263628
5.17e+37,118357.882930606
1.07e+38,88596.26667411
3.29e+38,133488.589841611
1.11e+38,76114.0170770649
9.13e+37,64815.9483467157
1.55e+38,143996.804533991
1.84e+38,90033.1600592008
3.05e+38,89066.5071236402
2.1e+38,126936.014375293
9.63e+37,87232.8068864219
9.17e+37,133557.805161525
2.72e+38,124540.970714371
6.24e+37,85807.138562376
2.41e+38,118473.928105445
4.68e+37,167842.225746728
2.77e+38,35278.2815753902
9.74e+37,121064.86083404
1.47e+38,110746.909460631
1.69e+38,68335.2501864001
3.32e+38,136357.804641334
2.17e+38,236519.078326686
3.05e+38,431814.747699094
2.77e+38,230312.671321597
3.45e+37,139896.285449873
2.3e+38,116705.447668951
1.8e+38,219671.589739652
1.57e+38,138682.028016031
1.48e+38,84116.5880540501
2.8e+38,89514.6489408246
1.6e+38,72147.8201622921
3.3e+38,117290.366549328
3.02e+37,112324.710174505
2.62e+38,86881.9317398572
1.46e+37,209638.305754367
1.73e+38,131846.885771035
1.55e+38,211604.362419686
6.51e+37,162764.917036794
3.05e+37,93837.9664329692
2.16e+38,87953.8105154062
2.91e+38,138429.547988372
8.17e+37,74626.4531303447
3.03e+38,57118.0191457747
2.06e+38,132407.309704891
2.02e+38,74858.8239492989
3e+38,139461.508452631
1.68e+38,209465.077027204
1.12e+38,122747.445674963
3.27e+37,95698.8862934138
3.21e+38,126005.567221648
2.08e+38,58841.4131999383
4.53e+36,129242.526652152
3.14e+38,188535.052082591
3.39e+38,175783.175332663
2.62e+38,344390.151399113
1.31e+38,85572.2358748076
1.42e+38,145324.843911338
1.68e+38,157703.762127319
1.57e+37,58094.4146053397
3.29e+38,135284.299529324
2.15e+38,85429.2501775121
1.26e+38,80718.3405247151
1.87e+38,112046.561611734
1.8e+38,83764.743851793
2.25e+38,63578.0649532481
2.54e+38,131243.918799196
2.6e+38,115342.209502569
2.95e+38,74044.7069920186
2.35e+38,115585.119215368
6.9e+37,156225.006084885
1.04e+38,155946.109551005
1.29e+38,259916.676035803
1.07e+38,72101.0804819384
1.69e+38,97707.4226513717
8.52e+37,120459.692628414
2.09e+37,88315.4275292763
1.13e+38,164977.853473268
6.26e+37,133311.752189356
8.56e+37,83607.2158926932
3.37e+38,70441.4972063847
2.81e+38,90658.2824862556
6.86e+37,93228.1513083012
1.85e+38,119259.152011422
2.23e+38,87330.84061738
1.28e+38,97708.3720647829
2.14e+38,140924.669764396
3.24e+38,126999.581120153
2.53e+38,170250.567893387
1.97e+38,133273.572897746
3.36e+38,312588.348818525
3.33e+38,94827.621355142
2.91e+37,88192.0079589761
2.07e+38,249193.065080963
1.07e+38,66969.0928432507
9.01e+37,106489.819176236
2.26e+37,86144.0252180164
1.85e+38,83213.2287464706
1.08e+38,84789.3700336455
2.43e+38,164563.784219635
1.39e+38,133997.829794793
1.17e+38,227821.28933537
1.67e+38,89926.3592013106
1.06e+38,107686.226756102
2.36e+38,236943.264939601
2.47e+38,129349.209603842
2.87e+38,87041.4772884402
1.51e+38,116558.610466994
3.28e+38,254177.184380096
2.33e+37,222677.814543781
2.72e+38,118944.75450289
2.54e+38,88814.039935388
2.57e+38,126879.22375558
2.65e+38,124920.616809634
1.55e+37,81380.7560429625
2.75e+38,65636.6060422274
2.83e+38,89236.2873788131
6.36e+37,95240.6352597059
2.97e+38,84969.5498234656
1.48e+38,189119.478392459
1.62e+38,128101.150075226
1.59e+38,233537.168549436
2.12e+37,71076.0796373275
2.3e+38,205701.431514859
2.7e+38,73261.4753805119
2.27e+38,233841.092818602
2.89e+38,108790.100395819
3.06e+38,29039.1969962547
2.36e+38,77045.7766107325
2.86e+37,191603.123594628
2.69e+38,127488.391089685
1.67e+38,137133.536097022
6.47e+37,122270.357084442
2.81e+37,88412.1724795944
3.03e+38,168770.184000438
1.88e+38,260627.399715316
5.36e+37,101325.964104023
1.6e+38,245490.721695706
2.46e+37,81871.9572209166
6.03e+37,115540.802005715
1.06e+38,135029.303129829
1.84e+38,153904.778039281
7.14e+37,241631.077518403
2.12e+38,164023.052408591
1.06e+38,143471.376908368
4.39e+37,77823.7203705844
1.64e+37,93365.2958559895
3.81e+37,83795.6103466648
2.89e+38,158027.352628335
1.64e+38,78056.0588356038
5.93e+37,131860.762693966
2.47e+38,79546.6793469806
1.95e+38,70918.6960281205
1.71e+38,137600.037157536
2.48e+38,59386.0511558666
2.34e+38,102885.334819035
9.17e+37,124569.03445703
2.77e+38,131015.952662485
5.14e+37,62308.9030374496
8.8e+37,95945.9680833691
7.74e+37,93369.8578637618
1.68e+38,249929.1433836
2.02e+38,99092.8697321255
1.18e+38,126476.623858563
1.13e+38,134055.212273619
1.49e+38,296615.469814095
3.01e+38,129456.018992657
2.11e+38,198002.178657899
4.11e+37,82507.908024476
6.35e+37,144362.231231145
3.18e+38,88183.1333751662
2.74e+38,73721.8847809827
4.17e+37,74554.3357241283
2.6e+38,80417.4145210241
1.45e+38,231391.880933651
1.97e+38,134683.124358721
3.65e+37,155139.916494643
3.03e+38,98884.087765805
3.96e+37,38372.0775457401
1.04e+38,70030.9267782531
1.84e+38,95591.059582293
9.47e+37,49351.8143407316
3.59e+37,328579.598229645
2.77e+38,131776.09847499
2.47e+38,71141.4333017466
1.6e+38,128062.447562944
1.33e+38,225521.185305883
1.13e+38,132504.646520045
2.21e+38,111454.531778362
2.5e+38,92747.0688588409
5.33e+37,141261.23169899
1.59e+38,130894.053543281
2.66e+38,75351.4488049095
2.06e+38,78052.6887121739
7.01e+37,132252.080877807
2.6e+38,124012.937043209
1.56e+38,131909.240117472
1.99e+38,76247.892658816
1.79e+38,96152.2476093007
1.99e+38,160160.239284492
1.64e+38,251128.549483539
1.82e+38,144185.06650187
3.76e+37,124959.601252754
2.34e+38,128277.3408077
2.25e+38,90040.4344078313
1.01e+38,347957.349128607
2e+38,125725.936500158
3.31e+38,140581.389652507
1.48e+38,68149.5434634034
1.36e+37,86000.3425359402
